id	chr	strand	start	end	mean	sd	gene	EVENT	ss	group	source	c3ss_mean	c3ss_sd	c3ss	c3ss_length	direction	lc_gc_content	intron_length
SEC63:chr6:107902998:107902994	chr6	-	107902998	107904629	474.333333333333	89.7904968987996	SEC63	HsaALTA1002034-4/4	107902998	107904629	Canonical	34.6666666666667	3.51188458428425	107902994	-4	downstream	31.7880794701987	1631
SECISBP2:chr9:89325427:89325548	chr9	+	89319797	89325427	58.3333333333333	61.6106051477071	SECISBP2	HsaALTA0007585-4/4	89325427	89319797	Canonical	24.4	21.5824002372303	89325548	121	downstream	37.0860927152318	5630
SEH1L:chr18:12985240:12985307	chr18	+	12984190	12985240	548	168.306268451297	SEH1L	HsaALTA1007721-2/2	12985240	12984190	Canonical	13	6.557438524302	12985307	67	downstream	39.0728476821192	1050
SEH1L:chr18:12985240:12986862	chr18	+	12984190	12985240	548	168.306268451297	SEH1L	HsaALTA1007721-2/2	12985240	12984190	Canonical	12.5	2.12132034355964	12986862	1622	downstream	28.476821192053	1050
SEL1L:chr14:81506241:81506178	chr14	-	81506241	81526733	102.333333333333	149.530933254628	SEL1L	HsaALTA0007589-2/3	81506241	81526733	Canonical	25.3333333333333	11.2398102000582	81506178	-63	downstream	42.3841059602649	20492
SELENON:chr1:25801043:25801123	chr1	+	25800413	25801043	121.666666666667	15.9478316185409	SELENON	HsaALTA1039708-2/3	25801043	25800413	Canonical	13.6666666666667	7.37111479583199	25801123	80	downstream	58.2781456953642	630
SELENOO:chr22:50215717:50212468	chr22	+	50210911	50215717	47.8333333333333	46.7008208350417	SELENOO	HsaALTA1005739-1/3	50215717	50210911	Canonical	11.3333333333333	1.15470053837925	50212468	-3249	upstream	32.4503311258278	4806
SENP2:chr3:185598958:185598992	chr3	+	185598545	185598958	79.5	58.2666285278289	SENP2	HsaALTA0007608-2/2	185598958	185598545	Canonical	13.75	6.84957419601151	185598992	34	downstream	31.7880794701987	413
SENP5:chr3:196923414:196923325	chr3	+	196903610	196923414	146	158.054421007449	SENP5	HsaALTA1019834-1/2	196923414	196903610	Canonical	20.6666666666667	3.21455025366432	196923325	-89	upstream	33.7748344370861	19804
SENP6:chr6:75640687:75640684	chr6	+	75634811	75640687	119.666666666667	26.5015722804013	SENP6	HsaALTA0007612-1/2	75640687	75634811	Canonical	92.6666666666667	27.1538824725551	75640684	-3	upstream	24.5033112582781	5876
SEPHS1:chr10:13323047:13323041	chr10	-	13323047	13328351	440.5	293.467204300583	SEPHS1	HsaALTA0007613-2/4	13323047	13328351	Canonical	36.6666666666667	11.0151410945722	13323041	-6	downstream	43.7086092715232	5304
SEPHS1:chr10:13345028:13344812	chr10	-	13345028	13348000	237.285714285714	195.118523198691	SEPHS1	HsaALTA1007922-2/3	13345028	13348000	Canonical	17.6666666666667	9.86576572463249	13344812	-216	downstream	49.6688741721854	2972
SERF2:chr15:43793710:43793687	chr15	+	43793083	43793710	1086.66666666667	718.486139973022	SERF2	HsaALTA0007637-1/4	43793710	43793083	Canonical	11	3.46410161513775	43793687	-23	upstream	52.317880794702	627
SERINC5:chr5:80158962:80158956	chr5	-	80158962	80166383	222.2	202.345496614083	SERINC5	HsaALTA0007645-2/2	80158962	80166383	Canonical	16.6666666666667	3.05505046330389	80158956	-6	downstream	39.7350993377483	7421
SERPINE2:chr2:223980397:223980400	chr2	-	223980397	223982681	164	21.7025344142107	SERPINE2	HsaALTA0007661-1/2	223980397	223982681	Canonical	21.3333333333333	6.35085296108588	223980400	3	upstream	43.046357615894	2284
SETD1A:chr16:30961267:30961291	chr16	+	30959186	30961267	472	57.5847201955519	SETD1A	HsaALTA1009762-2/2	30961267	30959186	Canonical	13	NA	30961291	24	downstream	50.3311258278146	2081
SETD4:chr21:36058924:36058973	chr21	-	36058924	36060347	30.75	21.077238908358	SETD4	HsaALTA0007672-1/2	36058924	36060347	Canonical	14.5	6.80685928555405	36058973	49	upstream	27.8145695364238	1423
SETD7:chr4:139520394:139520364	chr4	-	139520394	139523354	310.333333333333	45.544849690534	SETD7	HsaALTA0007679-2/2	139520394	139523354	Canonical	16	0	139520364	-30	downstream	32.4503311258278	2960
SETDB1:chr1:150949367:150949370	chr1	+	150949278	150949367	81.1666666666667	88.7815671559512	SETDB1	HsaALTA1032163-2/2	150949367	150949278	Canonical	39.8	37.0229658455397	150949370	3	downstream	45.0331125827815	89
SF1:chr11:64767251:64767246	chr11	-	64767251	64767571	938.333333333333	909.079681142784	SF1	HsaALTA0007687-2/4	64767251	64767571	Canonical	296	82.0731381147328	64767246	-5	downstream	49.6688741721854	320
SF1:chr11:64767844:64767704	chr11	-	64767844	64768106	2541.66666666667	472.963353055322	SF1	HsaALTA1044033-4/6	64767844	64768106	Canonical	16.3333333333333	4.93288286231625	64767704	-140	downstream	62.9139072847682	262
SF1:chr11:64767844:64767823	chr11	-	64767844	64768106	2541.66666666667	472.963353055322	SF1	HsaALTA1044033-4/6	64767844	64768106	Canonical	86.6666666666667	28.2901631902917	64767823	-21	downstream	52.9801324503311	262
SF1:chr11:64770053:64770114	chr11	-	64770053	64770256	1950.33333333333	131.153853673208	SF1	HsaALTA1044029-1/4	64770053	64770256	Canonical	15	NA	64770114	61	upstream	47.0198675496689	203
SF3A1:chr22:30345190:30345102	chr22	-	30345190	30346312	693.75	465.330975399948	SF3A1	HsaALTA1009927-3/3	30345190	30346312	Canonical	12	1.4142135623731	30345102	-88	downstream	54.9668874172185	1122
SF3A2:chr19:2247594:2247345	chr19	+	2247022	2247594	588.4	561.174482670052	SF3A2	HsaALTA1012923-1/6	2247594	2247022	Canonical	30	8.48528137423857	2247345	-249	upstream	66.887417218543	572
SF3A2:chr19:2247594:2247566	chr19	+	2247022	2247594	588.4	561.174482670052	SF3A2	HsaALTA1012923-1/6	2247594	2247022	Canonical	24	NA	2247566	-28	upstream	63.5761589403974	572
SF3B1:chr2:197398581:197399038	chr2	-	197398581	197400055	859	850.420601820064	SF3B1	HsaALTA1018300-1/3	197398581	197400055	Canonical	113.333333333333	25.4230866208911	197399038	457	upstream	48.3443708609272	1474
SF3B1:chr2:197401525:197401435	chr2	-	197401525	197401742	2318.66666666667	528.938874855435	SF3B1	HsaALTA1018297-3/3	197401525	197401742	Canonical	50.5	27.5771644662754	197401435	-90	downstream	35.0993377483444	217
SF3B2:chr11:66055535:66055538	chr11	+	66055315	66055535	1256.66666666667	327.17935957718	SF3B2	HsaALTA0007694-2/2	66055535	66055315	Canonical	188.666666666667	40.0541300409001	66055538	3	downstream	47.682119205298	220
SF3B2:chr11:66057266:66057269	chr11	+	66056955	66057266	1392	155.373742955494	SF3B2	HsaALTA1008128-2/2	66057266	66056955	Canonical	120.666666666667	27.9702222610642	66057269	3	downstream	46.3576158940397	311
SF3B2:chr11:66067946:66067949	chr11	+	66063729	66067946	820.333333333333	130.821761696338	SF3B2	HsaALTA1008138-2/3	66067946	66063729	Canonical	16.6666666666667	8.08290376865476	66067949	3	downstream	54.3046357615894	4217
SF3B3:chr16:70548370:70548318	chr16	+	70544533	70548370	831.5	556.786913160382	SF3B3	HsaALTA1052716-1/3	70548370	70544533	Canonical	52.6666666666667	28.7112057101985	70548318	-52	upstream	40.3973509933775	3837
SFMBT2:chr10:7283959:7284150	chr10	-	7283959	7285866	74.25	47.6541358820687	SFMBT2	HsaALTA1055410-1/2	7283959	7285866	Canonical	60	40.024992192379	7284150	191	upstream	41.7218543046358	1907
SFPQ:chr1:35176474:35176471	chr1	-	35176474	35177319	29.6666666666667	15.9478316185409	SFPQ	HsaALTA0007700-2/2	35176474	35177319	Canonical	20.3333333333333	10.0664459136943	35176471	-3	downstream	39.0728476821192	845
SFPQ:chr1:35191529:35191497	chr1	-	35191529	35192222	1773.2	1621.2518928285	SFPQ	HsaALTA1018821-3/5	35191529	35192222	Canonical	94	13.076696830622	35191497	-32	downstream	39.0728476821192	693
SFXN1:chr5:175509032:175509061	chr5	+	175492267	175509032	673.333333333333	50.0133315560295	SFXN1	HsaALTA0007730-2/2	175509032	175492267	Canonical	67	10.5830052442584	175509061	29	downstream	41.7218543046358	16765
SH2B2:chr7:102314512:102314515	chr7	+	102314427	102314512	79	21.6333076527839	SH2B2	HsaALTA1039248-3/3	102314512	102314427	Canonical	20.3333333333333	3.21455025366432	102314515	3	downstream	60.2649006622517	85
SH2B3:chr12:111447125:111447122	chr12	+	111447033	111447125	123.666666666667	34.1955162752858	SH2B3	HsaALTA1016036-2/4	111447125	111447033	Canonical	16.3333333333333	9.45163125250522	111447122	-3	upstream	62.2516556291391	92
SH2D4B:chr10:80609427:80609424	chr10	+	80603795	80609427	112	36.6606055596467	SH2D4B	HsaALTA1048748-1/2	80609427	80603795	Canonical	40.3333333333333	4.16333199893227	80609424	-3	upstream	59.6026490066225	5632
SHC1:chr1:154966080:154966077	chr1	-	154966080	154966162	147.666666666667	23.4378611083293	SHC1	HsaALTA0007782-2/2	154966080	154966162	Canonical	95.6666666666667	21.0792156716832	154966077	-3	downstream	59.6026490066225	82
SHKBP1:chr19:40582351:40582426	chr19	+	40580936	40582351	223.666666666667	96.5107938695633	SHKBP1	HsaALTA1038957-2/2	40582351	40580936	Canonical	20	NA	40582426	75	downstream	58.2781456953642	1415
SHKBP1:chr19:40590730:40590733	chr19	+	40590422	40590730	619.666666666667	173.601075265487	SHKBP1	HsaALTA1038961-2/3	40590730	40590422	Canonical	60.6666666666667	18.5831464863551	40590733	3	downstream	62.9139072847682	308
SHMT2:chr12:57232453:57232425	chr12	+	57232292	57232453	2611	164.08229642469	SHMT2	HsaALTA0007790-3/4	57232453	57232292	Canonical	36.6666666666667	9.45163125250522	57232425	-28	upstream	62.9139072847682	161
SIK3:chr11:116858699:116858519	chr11	-	116858699	116859265	110.666666666667	25.7358375292768	SIK3	HsaALTA0007805-2/3	116858699	116859265	Canonical	51.3333333333333	7.09459888459759	116858519	-180	downstream	58.9403973509934	566
SIPA1L1:chr14:71738241:71738244	chr14	+	71735391	71738241	20	7.21110255092798	SIPA1L1	HsaALTA1054112-2/2	71738241	71735391	Canonical	17	8.88819441731559	71738244	3	downstream	37.7483443708609	2850
SIPA1L3:chr19:38193537:38193540	chr19	+	38192310	38193537	92.6666666666667	13.5769412362775	SIPA1L3	HsaALTA1013595-2/2	38193537	38192310	Canonical	13.3333333333333	4.04145188432738	38193540	3	downstream	58.9403973509934	1227
SIRT7:chr17:81914530:81914504	chr17	-	81914530	81914604	52	53.1375573394186	SIRT7	HsaALTA1052073-2/2	81914530	81914604	Canonical	12.5	0.707106781186548	81914504	-26	downstream	63.5761589403974	74
SKA3:chr13:21172504:21172476	chr13	-	21172504	21172620	351.666666666667	39.170567181665	SKA3	HsaALTA1042137-3/3	21172504	21172620	Canonical	11	NA	21172476	-28	downstream	25.1655629139073	116
SLC15A4:chr12:128810111:128810053	chr12	-	128810111	128814775	90.6666666666667	5.5075705472861	SLC15A4	HsaALTA0007842-5/5	128810111	128814775	Canonical	14.6666666666667	7.23417813807024	128810053	-58	downstream	35.7615894039735	4664
SLC20A1:chr2:112658825:112658951	chr2	+	112657241	112658825	365.333333333333	44.7362641861536	SLC20A1	HsaALTA0007850-3/3	112658825	112657241	Canonical	18	2.64575131106459	112658951	126	downstream	37.7483443708609	1584
SLC20A1:chr2:112659204:112659210	chr2	+	112659094	112659204	565	33.7194306001747	SLC20A1	HsaALTA1032675-3/3	112659204	112659094	Canonical	12	NA	112659210	6	downstream	42.3841059602649	110
SLC23A2:chr20:4970915:4970919	chr20	-	4970915	5001406	25.4	22.4677546719738	SLC23A2	HsaALTA0007861-1/2	4970915	5001406	Canonical	24.4	21.5476216785055	4970919	4	upstream	41.0596026490066	30491
SLC25A3:chr12:98593975:98593979	chr12	+	98593740	98593975	756.4	713.302390294607	SLC25A3	HsaALTA1006115-2/2	98593975	98593740	Canonical	52.3333333333333	11.9303534454489	98593979	4	downstream	64.2384105960265	235
SLC25A32:chr8:103403324:103403262	chr8	-	103403324	103404776	343.666666666667	36.0185137579736	SLC25A32	HsaALTA1041762-2/2	103403324	103404776	Canonical	27.3333333333333	23.1588715902423	103403262	-62	downstream	34.4370860927152	1452
SLC25A39:chr17:44320731:44320749	chr17	-	44320731	44321058	734.333333333333	79.4753630588331	SLC25A39	HsaALTA1001496-1/2	44320731	44321058	Canonical	11	5.29150262212918	44320749	18	upstream	55.6291390728477	327
SLC25A39:chr17:44322528:44322552	chr17	-	44322528	44322808	499.666666666667	54.9029446690552	SLC25A39	HsaALTA0007888-1/2	44322528	44322808	Canonical	100.333333333333	29.9054064231425	44322552	24	upstream	58.9403973509934	280
SLC25A40:chr7:87856351:87856389	chr7	-	87856351	87858631	234.666666666667	35.2183664205672	SLC25A40	HsaALTA0007891-1/2	87856351	87858631	Canonical	10.3333333333333	5.13160143944688	87856389	38	upstream	27.1523178807947	2280
SLC25A46:chr5:110761204:110761447	chr5	+	110756759	110761204	362.333333333333	75.0755175362337	SLC25A46	HsaALTA1041343-2/2	110761204	110756759	Canonical	43.6666666666667	15.5670592384475	110761447	243	downstream	43.046357615894	4445
SLC26A6:chr3:48627052:48627055	chr3	-	48627052	48627946	61.6666666666667	13.3166562369588	SLC26A6	HsaALTA0007904-1/3	48627052	48627946	Canonical	30	6.2449979983984	48627055	3	upstream	58.9403973509934	894
SLC26A6:chr3:48631801:48631797	chr3	-	48631801	48631880	73.75	47.0629011713756	SLC26A6	HsaALTA0007901-2/2	48631801	48631880	Canonical	18.6666666666667	7.50555349946513	48631797	-4	downstream	58.2781456953642	79
SLC26A6:chr3:48633084:48633125	chr3	-	48633084	48633251	155.666666666667	9.81495457622364	SLC26A6	HsaALTA0007905-2/3	48633084	48633251	Canonical	12	6.92820323027551	48633125	41	upstream	56.953642384106	167
SLC29A1:chr6:44227263:44227260	chr6	+	44226167	44227263	133.666666666667	15.5349069303081	SLC29A1	HsaALTA1063741-1/2	44227263	44226167	Canonical	59	17.3493515728975	44227260	-3	upstream	64.9006622516556	1096
SLC29A2:chr11:66366231:66366191	chr11	-	66366231	66366431	24	4	SLC29A2	HsaALTA1047336-3/3	66366231	66366431	Canonical	22.6666666666667	11.9303534454489	66366191	-40	downstream	65.5629139072848	200
SLC2A5:chr1:9037789:9037769	chr1	-	9037789	9037897	276.666666666667	22.5018517756502	SLC2A5	HsaALTA1031693-2/2	9037789	9037897	Canonical	14	NA	9037769	-20	downstream	66.887417218543	108
SLC35A2:chrX:48906543:48906508	chrX	-	48906543	48909814	125	19.157244060668	SLC35A2	HsaALTA0007937-2/2	48906543	48909814	Canonical	15	NA	48906508	-35	downstream	58.2781456953642	3271
SLC35B1:chr17:49706334:49706309	chr17	-	49706334	49706965	204.333333333333	67.2631647585313	SLC35B1	HsaALTA0007941-3/3	49706334	49706965	Canonical	76	36.592348927064	49706309	-25	downstream	37.0860927152318	631
SLC35C2:chr20:46355241:46355178	chr20	-	46355241	46355802	96	13.076696830622	SLC35C2	HsaALTA0007946-2/7	46355241	46355802	Canonical	15.3333333333333	3.05505046330389	46355178	-63	downstream	60.2649006622517	561
SLC35C2:chr20:46357773:46357702	chr20	-	46357773	46358387	126.666666666667	17.6162803489651	SLC35C2	HsaALTA0007945-2/2	46357773	46358387	Canonical	11.3333333333333	0.577350269189626	46357702	-71	downstream	61.5894039735099	614
SLC38A1:chr12:46197817:46197754	chr12	-	46197817	46197919	509	558.064512399776	SLC38A1	HsaALTA1016109-2/2	46197817	46197919	Canonical	26.5	4.94974746830583	46197754	-63	downstream	32.4503311258278	102
SLC38A2:chr12:46370857:46370846	chr12	-	46370857	46371178	1315.66666666667	159.478316185409	SLC38A2	HsaALTA1026370-2/2	46370857	46371178	Canonical	28	NA	46370846	-11	downstream	28.476821192053	321
SLC39A7:chr6:33201242:33201383	chr6	+	33200938	33201242	82.6666666666667	10.2632028788938	SLC39A7	HsaALTA1016757-3/5	33201242	33200938	Canonical	15	NA	33201383	141	downstream	66.887417218543	304
SLC39A7:chr6:33202263:33202268	chr6	+	33202125	33202263	270.5	174.004789206121	SLC39A7	HsaALTA1016759-3/3	33202263	33202125	Canonical	15	NA	33202268	5	downstream	57.6158940397351	138
SLC3A2:chr11:62876784:62876787	chr11	+	62871669	62876784	67.6666666666667	22.5018517756502	SLC3A2	HsaALTA0007968-2/3	62876784	62871669	Canonical	35	11.13552872566	62876787	3	downstream	49.6688741721854	5115
SLC41A1:chr1:205799101:205799095	chr1	-	205799101	205799759	379.666666666667	88.1891905696686	SLC41A1	HsaALTA1025780-2/4	205799101	205799759	Canonical	27	NA	205799095	-6	downstream	60.9271523178808	658
SLC43A1:chr11:57501329:57501374	chr11	-	57501329	57513958	141.8	128.905779544596	SLC43A1	HsaALTA1034637-1/2	57501329	57513958	Canonical	25.25	16.3579746097533	57501374	45	upstream	57.6158940397351	12629
SLC44A1:chr9:105365483:105365551	chr9	+	105364720	105365483	263	99.5941765365827	SLC44A1	HsaALTA1005168-2/2	105365483	105364720	Canonical	11	NA	105365551	68	downstream	37.0860927152318	763
SLC4A1AP:chr2:27675532:27675608	chr2	+	27669387	27675532	182.5	121.459183816348	SLC4A1AP	HsaALTA1040811-2/2	27675532	27669387	Canonical	16	2	27675608	76	downstream	32.4503311258278	6145
SLC4A2:chr7:151074399:151074467	chr7	+	151074293	151074399	190.333333333333	208.99250385281	SLC4A2	HsaALTA1041740-2/2	151074399	151074293	Canonical	11.6666666666667	9.50438495292217	151074467	68	downstream	62.9139072847682	106
SLC7A1:chr13:29516246:29516313	chr13	-	29516246	29517144	926	215.422840014702	SLC7A1	HsaALTA1030033-1/3	29516246	29517144	Canonical	15.6666666666667	0.577350269189626	29516313	67	upstream	58.2781456953642	898
SLC7A5:chr16:87834591:87834522	chr16	-	87834591	87836498	1571	211.482859825566	SLC7A5	HsaALTA1012129-2/2	87834591	87836498	Canonical	19.3333333333333	6.11010092660779	87834522	-69	downstream	64.9006622516556	1907
SLC7A6OS:chr16:68302501:68302509	chr16	-	68302501	68304026	126	19.672315572906	SLC7A6OS	HsaALTA1011999-1/2	68302501	68304026	Canonical	28	19.0787840283389	68302509	8	upstream	41.7218543046358	1525
SLC9A3R2:chr16:2037826:2037859	chr16	+	2037600	2037826	44.3333333333333	10.0664459136943	SLC9A3R2	HsaALTA0008008-2/3	2037826	2037600	Canonical	10.6666666666667	2.51661147842358	2037859	33	downstream	66.2251655629139	226
SLC9C2:chr1:173601855:173601800	chr1	-	173601855	173602751	14.3333333333333	7.57187779440036	SLC9C2	HsaALTA1039966-4/4	173601855	173602751	Canonical	11	5.65685424949238	173601800	-55	downstream	39.7350993377483	896
SLF1:chr5:94665861:94665907	chr5	+	94663908	94665861	83.3333333333333	8.9628864398325	SLF1	HsaALTA0000464-2/2	94665861	94663908	Canonical	15.3333333333333	6.80685928555405	94665907	46	downstream	29.1390728476821	1953
SLF2:chr10:100923975:100923978	chr10	+	100918441	100923975	148.666666666667	44.5009363197375	SLF2	HsaALTA1020178-2/2	100923975	100918441	Canonical	59	14.1774468787578	100923978	3	downstream	28.476821192053	5534
SLFN11:chr17:35367063:35367043	chr17	-	35367063	35367603	66.75	98.8342276008395	SLFN11	HsaALTA1046381-2/3	35367063	35367603	Canonical	40.8333333333333	36.4604808891307	35367043	-20	downstream	38.4105960264901	540
SLIRP:chr14:77717496:77717502	chr14	+	77715879	77717496	79	53.7028863283902	SLIRP	HsaALTA1020108-2/4	77717496	77715879	Canonical	45.5	27.5771644662754	77717502	6	downstream	36.4238410596026	1617
SMARCA4:chr19:10996494:10996497	chr19	+	10996380	10996494	908.666666666667	120.703493459524	SMARCA4	HsaALTA1023073-3/4	10996494	10996380	Canonical	49.3333333333333	12.4230967690561	10996497	3	downstream	58.2781456953642	114
SMARCA4:chr19:11027784:11027732	chr19	+	11026346	11027784	756	505.353341732297	SMARCA4	HsaALTA1023078-2/3	11027784	11026346	Canonical	59	5.65685424949238	11027732	-52	upstream	62.2516556291391	1438
SMARCA4:chr19:11058788:11058686	chr19	+	11058363	11058788	1194.33333333333	40.8697116864474	SMARCA4	HsaALTA1023081-1/2	11058788	11058363	Canonical	35.5	6.36396103067893	11058686	-102	upstream	59.6026490066225	425
SMARCAD1:chr4:94278929:94278923	chr4	+	94278733	94278929	107.666666666667	45.1811169996198	SMARCAD1	HsaALTA0008030-3/5	94278929	94278733	Canonical	79.3333333333333	31.8171861316071	94278923	-6	upstream	27.8145695364238	196
SMARCB1:chr22:23833572:23833592	chr22	+	23825415	23833572	486	89.8387444257766	SMARCB1	HsaALTA1009889-3/3	23833572	23825415	Canonical	31	NA	23833592	20	downstream	57.6158940397351	8157
